,一部净化心灵的好电影。落叶在街角被风吹起的霎那，眼泪已经浸湿了口罩。我们琐碎而漫长的一生哟，好像没有哪一刻曾真正拥有安宁，反而是常常感到被围困，兜兜转转却怎么都找不到出口。一只渴望大海的鱼并不知道，它其实已经在大海里游泳了。每一天，都当宛如新生——这么简单又朴素的道理，这部电影用最贴切的镜头语言和音乐语言准确地传达出来了。了不起。
,二十二号最后应该是变成了丁真…
,设定很惊奇，那几个二维人物最惊艳。故事本身略有些俗套了，看完回家砸吧砸吧没有太触动。
,6/10。给大城市打工人的美式快餐，喜欢里面对城市细节的打磨。不喜欢灵魂世界那种《今夕何夕》式画风，在儿童与成人间反复横跳，主要还是太难看了，不能学一下汤浅政明今石洋之那种脑洞吗？中间差点睡着，尤其是进入猫身体那部分，快变成流浪猫鲍勃了。整体像无聊版的《爱乐之城》，想知道达米恩·查泽雷看完怎么想。（我怀念那个总动员时期引领潮流的皮克斯，而不是现在头脑特工队、coco、½的魔法、soul这样靠一点小创意一点小感伤一点小成长的一碗碗流水线鸡汤）
,9分。在我看来，一部优秀的皮克斯动画长片由五个维度有机组成：脑洞大开的创意+引人入胜的故事+革新进取的技术+超凡脱俗的美术+共鸣共情的理念。于是，在上一部五个维度全面达标的《料理鼠王》（也是MTC上皮克斯最高分保持者）推出13年之后，我终于等来了这一部。1分是扣给结尾太过说教。全片在Joe回想起人生中的无数个美好瞬间而忘我演奏时戛然而止就足够了，对22后续情况的交代完全可以做成片尾花絮一笔带过。现在多出的长达9分钟的结尾有狗尾续貂之感，该表达的理念之前已经表达得非常充分，最后的说教无异于洗脑。自从皮克斯被迪士尼收购之后，作品里的说教似乎变得越来越重，当初《料理》的核心理念是反精英的“人人皆可成为厨师”，到了《寻梦环游记》，音乐天赋竟然成了血统纯正的家族遗传，退回到何其保守的价值观！【永旺】
,因为有了那段轻盈而曼妙的蒙太奇，《心灵奇旅》可以视为一部关于存在的电影。落叶—城市—地球—银河，影像起落，境界飞升。此段蒙太奇的魔力堪比是枝裕和的《奇迹》，对于观众而言，这也是“生之来处”。乔误以为音乐梦想是生活的出口，其实只是一个借口，一场宏大的幻觉，远不及一片握在手中的落叶，一段讨生活的艺人在地铁中弹奏的旋律，更加值得珍视。生命的意义是什么？如此厚重的叩问，被皮克斯轻轻点破。
,每个人都在平庸地活着，为何一定有目标才能有火花？皮克斯认真起来从来没有让人失望过，这次他们又打开脑洞，通过一个音乐老师濒死灵魂出窍的点子，来探讨灵魂的本质与生命的意义。简洁的画风加上自在的幽默，一个死后的魂灵世界便奇妙地出现在眼前，在一系列兜兜转转的冒险之后，又能给你会心一击，让眼泪在眼眶里打转。 
,三星半。费尽千言，不如活过一回。电影尽心用画面捕捉了心灵意象世界的神采，指出平庸人生的症结，生活细微之美，铺开很多引人走向真理的隐喻之路。令人热血之余却总缺乏助人抗衡真实痛苦的力量……到底他们的心灵如何蒙尘，是什么让他们在拥有的时候变得盲目，让热爱变成荒野上的恶灵，我们该如何面对那些挥之不去的恐惧，解救蜷缩在黑暗中哭泣的孩子？这旅程只是一个开始。
,完全没有触动到我，刻意拔高的鸡汤真的很难喝下去，我不喜欢。
,谢谢你皮克斯。（特别像教会资助拍的电影
,男主角完成弹钢琴演奏任务以后累觉不爱，同时领悟到平凡地过日子吃喝拉撒才最可贵是生活的全部意义，于是便怀着一颗感恩的心又回去做人了，还顺便把另一个千年厌世的灵魂也成功感化（拖下水），兴高采烈跑去fzz锅嘉投胎，爱弹爵士乐的黑皮社畜的魅力大无边，历届伟人都无法搞定的高难度驯魂工作他就这样轻轻松松地搞定了。这种毫无特色的对着观众猛灌浓汤宝的陈腔滥调剧情实在是太无味了，观影过程中各种出戏，一边看电影一边做其他事情，就这样浪费了一个晚上的时间，本来完全可以早点回去睡觉的，又因为绚丽多彩的画风线条人肥猫什么的又舍不得中途弃，目前只靠骗骗眼睛留住观众的皮克斯，当年看赛车总动员那种朴素的感动，简单的乐趣已经不复存在了。
,感觉心灵之旅的编剧团队集体练习过正念，“觉察当下”、“扩大感官范围”、“不因焦虑和压力失去对真实生活的感知”。硅谷的流行文化里果然有meditation 一席之地。
,"皮克斯yyds♥️
△大家都是第一次做人，不要怂。头剃坏了没关系，去理发店就好；裤子裂了没关系，去找当裁缝的妈妈；不要怕妈妈的说教，不要封闭自己的内心，说开最好，说不开关系也不会比现在更差了，不管怎样你的心结都会好很多。
△你毕生追求的事情，实现的那天，其实也就只是普普通通的一天，并不会因为你实现了你的目标而变得非常的不普通。所以，不要为了你的事业对你的生活麻木、忽视你的朋友、你的家人。要不是22号，可能来敲门的小女孩就放弃自己的梦想了。
△其实生活就是这样，要认真的过好每一分钟，好好感受生活本身。哪怕你没有各种才能，没有各种社会层面的成功，但只要你认真生活、热爱生活，你自己的人生就是有意义的。
△小鱼问老鱼：要去哪里找大海？
老鱼：你就在大海里。
小鱼：我只是水里，不是大海呀。"
,设定很惊奇，那几个二维人物最惊艳。故事本身略有些俗套了，看完回家砸吧砸吧没有太触动。
,6/10。给大城市打工人的美式快餐，喜欢里面对城市细节的打磨。不喜欢灵魂世界那种《今夕何夕》式画风，在儿童与成人间反复横跳，主要还是太难看了，不能学一下汤浅政明今石洋之那种脑洞吗？中间差点睡着，尤其是进入猫身体那部分，快变成流浪猫鲍勃了。整体像无聊版的《爱乐之城》，想知道达米恩·查泽雷看完怎么想。（我怀念那个总动员时期引领潮流的皮克斯，而不是现在头脑特工队、coco、½的魔法、soul这样靠一点小创意一点小感伤一点小成长的一碗碗流水线鸡汤）
,9分。在我看来，一部优秀的皮克斯动画长片由五个维度有机组成：脑洞大开的创意+引人入胜的故事+革新进取的技术+超凡脱俗的美术+共鸣共情的理念。于是，在上一部五个维度全面达标的《料理鼠王》（也是MTC上皮克斯最高分保持者）推出13年之后，我终于等来了这一部。1分是扣给结尾太过说教。全片在Joe回想起人生中的无数个美好瞬间而忘我演奏时戛然而止就足够了，对22后续情况的交代完全可以做成片尾花絮一笔带过。现在多出的长达9分钟的结尾有狗尾续貂之感，该表达的理念之前已经表达得非常充分，最后的说教无异于洗脑。自从皮克斯被迪士尼收购之后，作品里的说教似乎变得越来越重，当初《料理》的核心理念是反精英的“人人皆可成为厨师”，到了《寻梦环游记》，音乐天赋竟然成了血统纯正的家族遗传，退回到何其保守的价值观！【永旺】
,因为有了那段轻盈而曼妙的蒙太奇，《心灵奇旅》可以视为一部关于存在的电影。落叶—城市—地球—银河，影像起落，境界飞升。此段蒙太奇的魔力堪比是枝裕和的《奇迹》，对于观众而言，这也是“生之来处”。乔误以为音乐梦想是生活的出口，其实只是一个借口，一场宏大的幻觉，远不及一片握在手中的落叶，一段讨生活的艺人在地铁中弹奏的旋律，更加值得珍视。生命的意义是什么？如此厚重的叩问，被皮克斯轻轻点破。
,满分之作，精彩绝伦，创意与技术的绝对领先！技术是手段，内核才添神韵。琴键之上，探讨何谓灵魂与存在，探讨何谓生之意义。一部适合所有年龄段观众的佳作～
,比Inside Out又上了一个台阶。不仅有卖萌有搞笑，也有温情感动。它有音乐，但并不是在讲音乐梦想，而是在讲一种人生哲学: It’s ok to be nobody.生活的意义不是成为人上人，只要过好每一天，再平常的事也很美好。这种充满人性关怀的信息对当今焦虑疲惫的社会人来说是极大的安慰，这也是皮克斯除了技术以外能傲世动画行业的一个重要因素。
,主题大胆，视觉大胆，讲故事的方式也大胆。灵魂拷问不稀奇，稀奇的是全面创新。
,平淡又赶场的鸡汤之旅。看完也没有印象深刻的场景，还以为爵士乐会是个重要的线，结果失望了……有一点比较赞同，男主前期对音乐的“功利”性追求在愿望达成后，反而会觉得空虚，因为他并不是个真正热爱生活的人。
,适合成年人和抑郁症患者观看，活着可以不为了什么伟大梦想，为了生活里的琐碎小事儿一片吹落的叶子一片好吃的披萨也可以勇敢美好的活下去～七分治愈三分致郁，温暖且丧
